,animal_id,2024-04-09 00:00:00,2024-04-12 00:00:00,2024-04-15 00:00:00,2024-04-18 00:00:00,2024-04-21 00:00:00,2024-04-24 00:00:00,2024-04-27 00:00:00,2024-04-30 00:00:00,2024-05-03 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,2024-05-12 00:00:00,2024-05-15 00:00:00,2024-05-18 00:00:00,2024-05-21 00:00:00,2024-05-24 00:00:00,2024-05-27 00:00:00,2024-05-30 00:00:00,2024-06-02 00:00:00,2024-06-05 00:00:00,2024-06-08 00:00:00,2024-06-11 00:00:00,2024-06-14 00:00:00,2024-06-17 00:00:00,2024-06-20 00:00:00,2024-06-23 00:00:00,2024-06-26 00:00:00,2024-06-29 00:00:00,sex,sucrose,diet,week 1-3,week 4-6,week 7-9,week 10-12,loge_week 1-3,loge_week 4-6,loge_week 7-9,loge_week 10-12
0,B3202,9.93043333333333,11.562833333333336,11.834900000000005,12.379033333333327,11.834900000000005,12.787133333333333,10.610599999999998,11.970933333333335,11.834899999999996,11.154733333333338,10.202499999999993,11.018700000000004,10.6106,14.011433333333331,12.515066666666673,11.290766666666665,10.202500000000006,12.787133333333333,12.923166666666667,13.059200000000004,11.562833333333336,15.371766666666664,13.059200000000004,13.059200000000004,14.01143333333335,10.610599999999998,11.69886666666666,10.882666666666667,female,No,control,11.8349,11.543400000000002,12.048666666666671,12.670533333333337,2.471052793416097,2.446113845068845,2.4889540037453375,2.539279087632853
1,B3203,10.746633333333342,11.630849999999997,11.69886666666667,11.766883333333332,11.766883333333338,11.562833333333336,11.494816666666662,11.154733333333338,11.222750000000001,11.97093333333334,10.47456666666666,11.222750000000001,10.610600000000002,12.243000000000002,9.998450000000004,10.474566666666666,11.902916666666668,12.379033333333336,12.651100000000007,11.834899999999996,10.27051666666667,11.630850000000002,11.222750000000001,11.834900000000005,11.154733333333333,10.066466666666667,12.99118333333334,10.882666666666667,female,No,experimental,11.653522222222222,11.271333333333335,11.358783333333335,11.39765,2.4556084709886234,2.422262629246665,2.4299913066183234,2.4334071937997304
2,B3204,10.746633333333342,11.630849999999997,11.69886666666667,11.766883333333332,11.766883333333338,11.562833333333336,11.494816666666662,11.154733333333338,11.222750000000001,11.97093333333334,10.47456666666666,11.222750000000001,10.610600000000002,12.243000000000002,9.998450000000004,10.474566666666666,11.902916666666668,12.379033333333336,12.651100000000007,11.834899999999996,10.27051666666667,11.630850000000002,11.222750000000001,11.834900000000005,11.154733333333333,10.066466666666667,12.99118333333334,10.882666666666667,female,No,experimental,11.653522222222222,11.271333333333335,11.358783333333335,11.39765,2.4556084709886234,2.422262629246665,2.4299913066183234,2.4334071937997304
3,B3205,11.426800000000009,12.106966666666667,12.787133333333333,12.787133333333333,12.515066666666673,13.059199999999999,12.243000000000011,12.923166666666667,11.562833333333336,12.923166666666667,11.97093333333334,12.515066666666662,11.562833333333339,14.827633333333333,10.746633333333342,12.515066666666662,12.923166666666667,12.379033333333336,12.243000000000002,12.651099999999998,11.97093333333334,13.603333333333335,11.018700000000004,12.106966666666667,12.787133333333342,11.56283333333333,13.603333333333335,13.195233333333338,female,No,control,12.583083333333336,12.612233333333336,12.204133333333335,12.553933333333335,2.532353319279893,2.5346672424102903,2.501774692174399,2.5300340294888017
4,B3206,10.746633333333342,12.106966666666676,12.787133333333324,11.834900000000005,12.106966666666667,11.69886666666667,10.338533333333347,10.746633333333323,11.290766666666674,11.018700000000004,11.562833333333336,11.426799999999998,10.066466666666667,11.154733333333338,9.93043333333333,11.195039506172842,10.610599999999998,10.610600000000007,10.610599999999998,11.698866666666678,11.15473333333333,11.562833333333336,10.882666666666667,10.474566666666671,11.97093333333334,10.610599999999998,10.882666666666667,12.379033333333336,female,No,control,11.81222777777778,11.038133333333334,10.830124691358025,11.251900000000003,2.4691352472868253,2.4013559444273516,2.382331574460749,2.4205370032791955
5,B3207,12.379033333333327,12.787133333333342,11.97093333333333,11.69886666666667,12.243000000000002,12.243000000000002,12.379033333333336,10.882666666666664,11.69886666666666,12.106966666666667,10.2025,11.29076666666667,11.69886666666667,13.73936666666668,9.794399999999996,11.290766666666674,12.106966666666667,12.651099999999998,11.018700000000004,11.562833333333336,11.834899999999996,11.290766666666674,12.243000000000002,11.97093333333334,12.379033333333336,11.562833333333336,10.338533333333332,13.059199999999993,female,No,experimental,12.220327777777781,11.66,11.465666666666667,11.834900000000003,2.5031007764424555,2.4561641809223462,2.439357062605965,2.471052793416097
6,B3208,12.243000000000002,14.691599999999998,13.73936666666666,13.195233333333338,12.515066666666668,12.787133333333342,13.195233333333338,13.73936666666666,13.46730000000001,12.787133333333333,13.059200000000004,14.827633333333342,12.243000000000002,12.515066666666673,11.290766666666665,13.331266666666673,13.73936666666667,13.331266666666664,14.691600000000001,14.283500000000002,13.059199999999993,13.195233333333338,13.059200000000004,14.827633333333342,10.882666666666667,11.56283333333333,14.827633333333342,14.147466666666666,female,No,experimental,13.35393888888889,13.234100000000003,13.389566666666667,13.214666666666671,2.591811389185045,2.5827968318557124,2.5944757967198586,2.5813273238763528
7,B3209,9.522333333333336,18.957544266666673,11.398199999999992,15.580400000000008,14.857099999999992,13.138433333333339,12.998666666666665,12.7913,12.873833333333337,12.914066666666663,12.451633333333334,13.675933333333333,14.191866666666664,13.78584,10.937433333333331,13.522066666666674,14.471399999999992,15.244466666666675,13.826899999999995,14.162833333333337,14.692866666666664,15.287600000000005,13.472299999999994,14.016433333333339,12.612966666666665,15.45183333333333,14.446099999999998,15.828777599999999,female,Yes,control,14.48839071111111,13.24063904761905,13.836852380952381,14.445144419047619,2.6733476881296263,2.5832908157805594,2.627335495201661,2.6703583317254456
8,B3210,12.106966666666676,21.642228205128202,13.5793,11.083833333333335,15.255666666666674,14.274400000000004,13.29313333333333,14.184399999999995,14.668400000000002,13.397233333333336,14.449833333333338,13.590499999999995,14.571766666666669,16.279233333333334,12.212333333333339,14.643099999999999,15.78196666666667,15.599066666666666,14.02016666666667,14.660933333333336,16.511899999999994,15.45183333333334,14.696599999999995,15.330733333333335,15.165666666666663,15.949100000000003,15.566300000000002,14.971566666666671,female,Yes,control,14.854760256410257,14.448766666666662,14.775638095238095,15.30454285714286,2.698320369868838,2.6706090591279956,2.692979749854573,2.7281497030942434
9,B3211,12.243000000000002,12.583083333333335,12.787133333333339,12.174983333333333,12.106966666666667,12.447050000000004,12.515066666666668,12.651100000000007,12.106966666666667,11.426799999999998,12.583083333333335,12.311016666666669,11.69886666666667,12.855150000000005,11.902916666666668,12.379033333333332,11.970933333333335,12.515066666666662,12.038950000000003,11.902916666666668,12.99118333333333,11.970933333333335,11.766883333333332,12.651099999999998,11.630850000000002,12.243000000000002,11.154733333333333,11.018699999999999,female,No,control,12.435713888888891,12.233283333333336,12.243,11.7766,2.5205724852487434,2.504160379190602,2.5049543450917784,2.4661145117755146
10,B3212,12.243000000000002,12.583083333333335,12.787133333333339,12.174983333333333,12.106966666666667,12.447050000000004,12.515066666666668,12.651100000000007,12.106966666666667,11.426799999999998,12.583083333333335,12.311016666666669,11.69886666666667,12.855150000000005,11.902916666666668,12.379033333333332,11.970933333333335,12.515066666666662,12.038950000000003,11.902916666666668,12.99118333333333,11.970933333333335,11.766883333333332,12.651099999999998,11.630850000000002,12.243000000000002,11.154733333333333,11.018699999999999,female,No,control,12.435713888888891,12.233283333333336,12.243,11.7766,2.5205724852487434,2.504160379190602,2.5049543450917784,2.4661145117755146
11,B3213,11.290766666666665,20.336317948717948,11.75943333333333,13.467733333333339,13.246266666666664,12.573566666666675,13.317599999999999,13.009866666666667,12.869266666666666,11.853166666666667,12.16836666666667,12.98456666666667,13.754733333333334,12.355,11.836166666666664,13.654366666666668,13.482666666666665,12.745266666666671,13.554833333333335,15.473399999999996,13.754733333333334,13.429166666666667,14.431166666666668,13.017333333333337,14.32043333333333,12.573566666666668,15.515700000000002,12.04643333333334,female,Yes,control,14.11681965811966,12.713566666666667,13.500204761904763,13.619114285714286,2.647366970018428,2.542669664770455,2.6027048528778587,2.611474268189344
12,B3214,14.011433333333342,22.17667692307692,14.34986666666667,13.27859999999999,15.864900000000002,14.480100000000007,13.014977777777778,15.407866666666663,13.38976666666667,12.898300000000003,14.008966666666666,15.001433333333335,14.818533333333335,13.010699999999993,14.646833333333337,15.198433333333341,13.919800000000002,14.621533333333332,14.761299999999997,14.467666666666673,14.020166666666666,15.77823333333333,13.1007,14.936733333333333,15.871133333333336,14.518266666666669,14.453566666666665,16.03536666666666,female,Yes,control,15.527520227920228,14.076509523809523,14.519390476190477,14.95628571428571,2.742613948166314,2.6445074168583056,2.6754850302917434,2.7051316605888345
13,B3215,11.42679999999999,11.97093333333334,11.97093333333333,12.787133333333333,12.283306172839508,11.698866666666664,12.106966666666667,11.834900000000005,11.018699999999992,11.97093333333334,12.243000000000002,11.290766666666665,12.10696666666667,12.651100000000007,11.15473333333333,12.106966666666667,12.243000000000007,13.467299999999998,11.290766666666665,12.787133333333333,14.419533333333327,13.059200000000004,12.923166666666667,13.73936666666667,11.97093333333334,13.73936666666667,11.834900000000005,11.834899999999996,female,No,experimental,12.13635658436214,11.873766666666668,12.495633333333332,12.728833333333336,2.4962056239779713,2.4743314848777955,2.5253792499438195,2.543869761341452
14,B3216,12.787133333333342,14.419533333333336,13.195233333333329,13.059200000000004,12.555372839506175,12.923166666666667,12.243000000000002,12.923166666666667,11.290766666666674,11.15473333333333,12.651099999999998,11.562833333333336,14.147466666666666,12.923166666666667,11.018700000000004,12.923166666666667,10.610599999999998,13.059200000000004,10.610600000000007,10.338533333333327,13.46729999999999,13.603333333333335,14.147466666666675,12.106966666666667,15.5078,10.882666666666667,14.011433333333331,11.426800000000009,female,No,experimental,13.065917695473251,12.379033333333334,11.718300000000001,13.09806666666667,2.570007137261512,2.5160041812783636,2.4611517224333856,2.5724646366185073
15,B3217,8.434066666666661,19.092961333333335,11.887166666666664,13.096533333333337,13.586130469135803,12.403933333333336,13.292300000000001,13.353266666666665,11.972200000000003,13.174933333333337,14.521166666666666,12.20113333333334,13.310966666666669,13.808233333333328,12.67393333333333,13.872933333333336,13.368199999999998,14.441533333333338,13.80823333333333,13.06046666666667,13.596300000000001,14.144999999999992,13.481833333333341,13.528699999999994,11.64953333333334,13.49593333333333,14.12426666666667,13.499666666666677,female,Yes,control,13.893170855967078,13.191700000000003,13.545942857142858,13.41784761904762,2.6313974140805296,2.579587843943531,2.6060870823534925,2.5965857326182906
16,B3218,11.562833333333336,19.912397333333338,12.988299999999999,13.829800000000006,14.662518320987655,14.993133333333335,14.929266666666663,15.0653,14.692866666666664,14.77913333333333,15.272666666666668,15.640533333333332,14.742633333333332,14.1591,14.846733333333338,14.72563333333333,12.6984,13.715333333333334,13.457366666666669,15.422799999999999,13.710766666666663,13.925600000000006,13.703299999999995,15.164833333333334,13.210600000000003,13.0165,15.146999999999997,12.633699999999997,female,Yes,control,15.219235942386833,14.907461904761904,14.082433333333332,13.828790476190477,2.7225601502790067,2.7018618865707658,2.644928157767597,2.626752685322149
17,B3219,11.018700000000004,18.90928717948718,14.000666666666671,12.612133333333333,13.240866666666653,14.126333333333337,12.336333333333332,13.13386666666667,14.405033333333336,13.137599999999997,13.040966666666673,12.926499999999997,13.854266666666668,13.255799999999999,13.545700000000007,10.621400000000001,12.378633333333333,13.18736666666667,11.913300000000003,16.34516666666666,11.02203333333334,14.94626666666667,12.780100000000001,13.191099999999997,13.384366666666665,13.531600000000006,12.997833333333332,13.585933333333326,female,Yes,experimental,14.204270085470085,13.393433333333332,12.716228571428573,13.48817142857143,2.653542629647324,2.594764537092,2.5428790179914866,2.601813110888951
18,B3220,11.562833333333336,22.254664102564092,12.801666666666664,14.498766666666674,14.567199999999996,14.750933333333332,15.666666666666668,15.048300000000006,15.115899999999998,13.977866666666666,14.944200000000002,14.940466666666662,16.07933333333333,14.159933333333331,13.952566666666675,15.283866666666665,15.928366666666673,14.826000000000004,15.491233333333332,15.480866666666664,15.280133333333335,14.312966666666664,13.170366666666672,16.106700000000004,13.178666666666663,11.408566666666669,9.599899999999998,11.415199999999995,female,Yes,experimental,15.756649572649572,14.895142857142856,15.177576190476193,12.741766666666665,2.7572624712612344,2.7010351770653998,2.719819087972046,2.5448853113830596
19,B3221,11.154733333333338,21.136902564102574,12.540799999999994,13.006133333333334,13.70786666666666,14.475133333333332,13.57266666666667,14.041733333333333,13.071666666666669,13.247100000000003,13.322166666666668,13.038899999999998,12.989133333333339,13.149633333333329,12.305233333333334,13.581366666666664,12.4197,13.364466666666662,12.652366666666666,12.938533333333343,12.984566666666659,13.411333333333342,13.28856666666666,12.569833333333335,13.009866666666667,14.405866666666666,13.138433333333332,14.14782716049383,female,Yes,experimental,14.739917094017093,13.265761904761906,12.892319047619045,13.42453245149912,2.6905592621875094,2.5851864231631594,2.556631711367965,2.5970838130844887
20,B3222,11.834900000000005,22.63864871794871,14.614066666666677,14.242466666666662,15.399166666666666,15.767866666666674,14.847566666666667,15.567133333333334,14.843833333333327,14.092333333333338,13.916899999999993,14.203066666666668,15.370133333333332,13.56893333333333,12.784666666666663,14.650566666666668,15.05866666666667,15.591599999999996,15.266866666666669,14.3644,14.843833333333327,14.707800000000002,15.545566666666666,16.039933333333334,16.515633333333334,14.442366666666668,15.738833333333327,15.69943333333333,female,Yes,experimental,16.25163034188034,14.50890476190476,14.651514285714287,15.527080952380953,2.7881932324742538,2.6747625824417556,2.6845436943339434,2.7425856576378504
21,B3223,11.97093333333333,19.269135897435895,13.585933333333337,14.710700000000003,15.712700000000005,14.667566666666662,15.079400000000007,16.114166666666662,14.180666666666664,17.46703333333333,14.402966666666668,15.468833333333334,14.427433333333333,15.554266666666667,15.268933333333331,15.944533333333334,15.6115,14.430333333333332,14.326233333333338,14.973633333333332,14.680000000000003,14.340333333333334,15.564633333333331,13.420033333333336,13.75596666666667,15.2486,14.7335,11.835333333333331,female,Yes,experimental,15.50423931623932,15.373623809523808,15.033595238095236,14.128342857142854,2.74111349080323,2.732653301362818,2.710287379291556,2.6481829114849553
